,sim_number,price_vnd
96671,886326168,1000000
96672,877150989,500000
96673,946060689,1000000
96674,327280402,450000
96675,769965678,10000000
96676,376855333,10000000
96677,357456879,5000000
96678,334173268,450000
96679,932009001,3000000
96680,896666263,3000000
96681,931288379,3000000
96682,372262805,450000
96683,372970000,12400000
96684,905357884,500000
96685,344170813,450000
96686,355289589,450000
96687,348652008,450000
96688,909270253,1000000
96689,888601606,1000000
96690,342930986,450000
96691,354706088,450000
96692,888319889,3000000
96693,976892007,10000000
96694,944586049,1000000
96695,826777700,10000000
96696,327764599,450000
96697,326240907,450000
96698,977002018,3000000
96699,762700733,1000000
96700,838595696,3000000
96701,916988689,10000000
96702,849999972,10300000
96703,949553850,1000000
96704,836848999,12000000
96705,783814567,10000000
96706,783463666,12000000
96707,888179669,10000000
96708,908693055,500000
96709,869681789,10000000
96710,387024343,1000000
96711,702640647,1000000
96712,989784024,500000
96713,911967969,10000000
96714,924890999,10000000
96715,889743588,1000000
96716,879162386,500000
96717,866499757,450000
96718,856906666,50000000
96719,859991777,12000000
96720,947887563,1000000
96721,964306535,500000
96722,865481739,450000
96723,349462699,450000
96724,909175791,1000000
96725,708660066,1000000
96726,944716300,1000000
96727,842594404,500000
96728,942757319,1000000
96729,986271022,3000000
96730,365397878,450000
96731,762510518,1000000
96732,886586266,1000000
96733,947262732,1000000
96734,968262866,3000000
96735,707282323,1000000
96736,334280385,450000
96737,943333639,3000000
96738,335960166,450000
96739,879612884,500000
96740,987091273,500000
96741,988808888,65000000
96742,327056288,450000
96743,946853038,1000000
96744,847291333,500000
96745,703361555,3000000
96746,862896697,450000
96747,386246239,450000
96748,708171671,1000000
96749,343220901,450000
96750,376906579,450000
96751,765515515,1000000
96752,909270320,1000000
96753,973893884,450000
96754,904498119,500000
96755,762769494,1000000
96756,329919669,450000
96757,837972886,3000000
96758,932046688,3000000
96759,982010596,500000
96760,799144233,1000000
96761,763151321,1000000
96762,368293969,5000000
96763,786361994,1000000
96764,334091002,450000
96765,865515686,450000
96766,343065444,450000
96767,975241494,500000
96768,386576888,10000000
96769,944195937,1000000
96770,962621984,3000000
96771,862920139,450000
96772,523682001,500000
96773,921636363,500000
96774,767117123,1000000
96775,795733455,1000000
96776,877334413,500000
96777,923929000,3000000
96778,877994406,500000
96779,377200687,450000
96780,879285883,500000
96781,941381994,3000000
96782,344297771,450000
96783,931565133,1000000
96784,919642099,500000
96785,326888546,450000
96786,776230233,1000000
96787,901151226,3000000
96788,337821189,450000
96789,355393456,450000
96790,583878696,3000000
96791,972744406,450000
96792,865697669,450000
96793,975369917,450000
96794,392392579,500000
96795,768992200,1000000
96796,983815179,3000000
96797,913286286,3000000
96798,798888695,10000000
96799,932471788,1000000
96800,387868858,5000000
96801,819000883,12000000
96802,898309771,1000000
96803,929858268,3000000
96804,961631299,3000000
96805,343136039,450000
96806,344234988,450000
96807,918893868,10000000
96808,763409779,1000000
96809,865972388,450000
96810,333938678,450000
96811,386962499,450000
96812,924994639,500000
96813,981724424,500000
96814,343180695,450000
96815,961044538,500000
96816,922737539,500000
96817,865978988,10000000
96818,978135184,500000
96819,857636999,12000000
96820,937411786,500000
96821,344282539,450000
96822,368888615,450000
96823,789396688,10000000
96824,866866353,450000
96825,987699399,10000000
96826,708641188,10000000
96827,845943886,500000
96828,772630000,12000000
96829,762616618,1000000
96830,938975885,500000
96831,825019678,11325000
96832,879929337,500000
96833,972505253,450000
96834,865207139,450000
96835,789792929,3000000
96836,889306406,1000000
96837,933287868,3000000
96838,899036668,3000000
96839,764272123,1000000
96840,944444944,10300000
96841,354530990,450000
96842,866600082,450000
96843,344198639,450000
96844,843219444,1000000
96845,334446139,10000000
96846,865194988,450000
96847,919854789,11325000
96848,769435999,12000000
96849,329932139,450000
96850,963306986,500000
96851,867000729,450000
96852,374771970,450000
96853,846099996,10000000
96854,919988959,3000000
96855,829992019,12000000
96856,773350356,1000000
96857,378136066,450000
96858,974301689,3000000
96859,343662699,450000
96860,901091993,10000000
96861,888704734,1000000
96862,394740000,12400000
96863,986552024,10000000
96864,814822155,500000
96865,349977123,450000
96866,905089517,500000
96867,988934513,450000
96868,909035050,1000000
96869,378998338,450000
96870,327119239,450000
96871,339061888,10000000
96872,886337539,1000000
96873,827847678,11325000
96874,964688688,12000000
96875,782287278,1000000
96876,336671345,450000
96877,877112665,500000
96878,365851739,450000
96879,344959595,450000
96880,335740770,450000
96881,796551686,1000000
96882,975162001,10000000
96883,362734588,450000
96884,984352499,3000000
96885,889255026,1000000
96886,947110715,1000000
96887,394799699,10000000
96888,972216779,10000000
96889,382559181,450000
96890,866368236,450000
96891,969397568,3000000
96892,763681122,1000000
96893,814668669,10000000
96894,773106106,1000000
96895,888880452,10300000
96896,827895758,3000000
96897,387867886,5000000
96898,763025262,1000000
96899,392711789,10000000
96900,962081615,500000
96901,907422279,3000000
96902,706542999,12000000
96903,972417092,500000
96904,764964953,1000000
96905,335270602,450000
96906,796840666,3000000
96907,844616661,3000000
96908,926042014,12000000
96909,335164268,450000
96910,815478998,3000000
96911,776200322,1000000
96912,368052839,450000
96913,877130681,500000
96914,947664663,1000000
96915,764666660,10000000
96916,914197979,10000000
96917,385433766,450000
96918,762729726,1000000
96919,907944979,3000000
96920,926926879,10000000
96921,854471866,3000000
96922,877115997,500000
96923,358466099,450000
96924,916794186,500000
96925,924410777,10000000
96926,362236588,450000
96927,372740426,450000
96928,879287995,500000
96929,989748753,450000
96930,763155466,1000000
96931,326571439,450000
96932,865211739,450000
96933,837773222,3000000
96934,944222368,3000000
96935,368943443,450000
96936,343120371,450000
96937,336125968,450000
96938,325361881,450000
96939,923579479,3000000
96940,944238881,1000000
96941,395365141,500000
96942,986588387,450000
96943,784549333,1000000
96944,976713774,500000
96945,903003186,3000000
96946,793881222,12000000
96947,326390266,450000
96948,987127312,500000
96949,332600556,450000
96950,368014366,450000
96951,818219678,11325000
96952,947418336,1000000
96953,335879366,450000
96954,866222064,450000
96955,332759239,450000
96956,943623570,1000000
96957,913511999,12000000
96958,987150301,500000
96959,702779770,1000000
96960,945278814,1000000
96961,972848692,450000
96962,971789556,450000
96963,762588911,1000000
96964,332347366,450000
96965,334611566,450000
96966,352349886,450000
96967,708053052,1000000
96968,944642929,1000000
96969,332205669,450000
96970,938561939,3000000
96971,829121616,3000000
96972,359686696,5000000
96973,708793789,10000000
96974,866999312,450000
96975,787931234,1000000
96976,878560789,500000
96977,332015299,450000
96978,865482939,450000
96979,812534678,11325000
96980,888887342,10300000
96981,343911379,450000
96982,326501881,450000
96983,988594579,10000000
96984,564944999,10000000
96985,785777879,10000000
96986,879487889,500000
96987,333727799,450000
96988,943560542,1000000
96989,328597239,450000
96990,964195239,500000
96991,327429739,450000
96992,857894953,500000
96993,858148586,500000
96994,981362562,450000
96995,799978897,12000000
96996,921708066,3000000
96997,598166866,3000000
96998,982494140,500000
96999,866373722,450000
97000,975597782,450000
97001,372130488,450000
97002,979348510,500000
97003,904719432,500000
97004,763099233,1000000
97005,859128128,500000
97006,838999971,10000000
97007,962209717,500000
97008,962044187,500000
97009,798145968,1000000
97010,369590799,450000
97011,834407507,500000
97012,777017879,10000000
97013,986776878,10000000
97014,326579357,450000
97015,981776772,450000
97016,334565656,450000
97017,335158880,450000
97018,795677455,1000000
97019,877109688,500000
97020,334929066,450000
97021,922822004,3000000
97022,899119595,1000000
97023,374392828,450000
97024,816711244,500000
97025,794967999,12000000
97026,332767166,450000
97027,582373988,500000
97028,327498366,450000
97029,936961998,3000000
97030,877149686,500000
97031,328490988,450000
97032,949800393,1000000
97033,763007559,1000000
97034,852505444,500000
97035,921979789,13000000
97036,774799345,1000000
97037,921132009,3000000
97038,795711099,1000000
97039,941922082,1000000
97040,362834368,450000
97041,778161444,3000000
97042,335505139,450000
97043,343772018,450000
97044,889144290,1000000
97045,888812802,3000000
97046,931393941,1000000
97047,708143543,1000000
97048,901190844,500000
97049,355721939,450000
97050,876888883,13000000
97051,862261990,3000000
97052,925992007,3000000
97053,919652007,3000000
97054,877003039,500000
97055,815855488,500000
97056,343319039,450000
97057,888774686,3000000
97058,847108888,50000000
97059,327214188,450000
97060,392000690,500000
97061,973421372,500000
97062,333593334,450000
97063,909170581,1000000
97064,888146738,1000000
97065,775666663,10000000
97066,824778899,10000000
97067,387480968,450000
97068,349002168,450000
97069,941351040,1000000
97070,703999910,3000000
97071,963937196,500000
97072,866909792,450000
97073,383818683,450000
97074,973684133,450000
97075,333207188,450000
97076,942101284,1000000
97077,329158888,65000000
97078,334130684,450000
97079,933696396,3000000
97080,354999799,10000000
97081,973306086,500000
97082,928920921,500000
97083,924698333,3000000
97084,945977443,1000000
97085,982802447,500000
97086,763606506,1000000
97087,777198666,12000000
97088,777951999,12000000
97089,865866366,450000
97090,946476725,1000000
97091,878345675,500000
97092,877995882,500000
97093,822962929,3000000
97094,971257398,500000
97095,932736556,3000000
97096,869109477,3000000
97097,702777011,12000000
97098,906313713,500000
97099,896669688,12000000
97100,909150087,1000000
97101,904180011,10000000
97102,855667777,50000000
97103,865561479,450000
97104,911902457,3000000
97105,823266133,500000
97106,763703030,1000000
97107,789888040,1000000
97108,798667667,10000000
97109,937502388,500000
97110,909608573,500000
97111,333850239,450000
97112,936881618,500000
97113,866395868,450000
97114,334590969,450000
97115,865536086,450000
97116,903024686,500000
97117,378026826,450000
97118,965698129,500000
97119,911139829,3000000
97120,877992274,500000
97121,918672555,12000000
97122,769532888,12000000
97123,936773738,500000
97124,329860388,450000
97125,566456739,500000
97126,857886777,12000000
97127,965695166,500000
97128,901732006,3000000
97129,826571368,500000
97130,332999720,450000
97131,971328590,500000
97132,986756732,450000
97133,967481976,500000
97134,879161389,500000
97135,975020603,500000
97136,969562013,10000000
97137,369893988,10000000
97138,705313839,1000000
97139,343437068,450000
97140,922092010,12000000
97141,975589693,450000
97142,792748888,65000000
97143,866207890,450000
97144,965200783,500000
97145,335121070,450000
97146,865847967,450000
97147,965842185,500000
97148,336072221,450000
97149,865478068,450000
97150,879283879,500000
97151,899888246,3000000
97152,889917739,3000000
97153,962904009,500000
97154,708151969,1000000
97155,374801699,450000
97156,763604304,1000000
97157,946680288,1000000
97158,922100110,12000000
97159,865183969,450000
97160,774212268,1000000
97161,941450304,1000000
97162,901910369,3000000
97163,876557799,10000000
97164,335671699,450000
97165,819001630,3000000
